Fecha,Región,PIB,Tasa_Desempleo,Inflación,Comercio_Exterior,Producción_Industrial,Sector
2023-06-01,Centro,6288.43,12.65,1.03,176.64,103.03,Servicios
2022-05-01,Centro,4505.04,8.49,1.09,98.4,95.14,Agricultura
2020-10-01,Norte,5211.88,7.86,4.02,111.8,78.36,Agricultura
2024-11-01,Centro,5480.06,11.09,3.55,338.32,109.58,Servicios
2020-12-01,Norte,6697.62,13.79,3.2,167.92,79.57,Agricultura
2024-03-01,Oriente,4316.15,14.5,-0.23,199.08,100.91,Servicios
2024-03-01,Norte,6926.29,4.28,4.55,208.13,117.68,Servicios
2021-05-01,Sur,4564.92,8.0,0.53,168.83,107.9,Industria
2020-11-01,Oriente,5007.56,10.32,4.34,164.75,132.22,Industria
2023-12-01,Sur,4906.1,13.55,0.75,316.3,113.92,Industria
2021-02-01,Sur,5208.49,14.32,-0.68,-35.45,100.27,Agricultura
2023-07-01,Sur,6230.46,7.09,2.34,252.75,89.19,Agricultura
2022-05-01,Centro,5411.36,12.95,2.64,185.51,106.09,Industria
2020-08-01,Centro,5016.37,4.94,4.82,101.31,66.16,Servicios
2023-03-01,Oriente,5431.01,4.72,2.73,38.08,109.45,Agricultura
2021-09-01,Oriente,4734.08,8.95,2.26,255.69,89.51,Agricultura
2024-11-01,Norte,4790.62,8.26,2.6,393.59,102.04,Industria
2022-02-01,Norte,4904.0,13.01,-0.52,180.19,93.46,Agricultura
2020-10-01,Sur,6048.12,10.73,-0.08,161.58,88.57,Industria
2020-08-01,Centro,7585.98,12.69,2.94,241.91,78.68,Servicios
2020-01-01,Oriente,6752.29,9.21,1.49,154.1,108.73,Industria
2021-12-01,Sur,5218.72,13.45,-0.54,183.32,99.82,Industria
2024-01-01,Occidente,4021.98,10.7,0.65,269.37,123.77,Servicios
2023-08-01,Oriente,4209.98,13.18,1.52,269.28,115.33,Industria
2020-09-01,Centro,5211.21,13.5,1.23,264.69,89.73,Agricultura
2023-12-01,Oriente,3672.2,13.95,0.19,171.15,122.73,Agricultura
2024-09-01,Sur,6146.49,7.42,0.92,327.47,82.97,Industria
2022-07-01,Norte,5509.3,6.46,-0.51,138.39,124.26,Servicios
2020-06-01,Occidente,4229.58,10.13,4.12,225.22,70.45,Industria
2020-08-01,Sur,2797.09,13.81,-0.0,177.94,103.7,Servicios
2021-03-01,Occidente,3874.8,11.23,0.17,256.29,97.93,Agricultura
2023-11-01,Centro,5780.2,12.14,1.69,82.58,101.02,Industria
2023-02-01,Sur,5126.31,9.04,2.42,279.64,124.96,Industria
2020-11-01,Oriente,4675.14,7.3,0.28,285.96,105.77,Servicios
2021-03-01,Norte,5798.57,11.27,2.69,193.26,117.9,Agricultura
2020-12-01,Occidente,4657.7,14.19,3.19,290.21,106.35,Agricultura
2023-07-01,Norte,3395.29,9.86,-0.17,31.27,112.47,Servicios
2022-08-01,Occidente,5871.56,11.44,1.14,232.72,130.56,Industria
2020-01-01,Sur,5147.08,14.56,0.52,251.05,103.03,Agricultura
2022-12-01,Norte,5530.37,11.73,-0.75,188.04,99.48,Industria
2020-04-01,Occidente,5905.72,9.06,2.4,189.62,82.29,Industria
2024-03-01,Occidente,6592.02,12.79,4.67,141.23,78.35,Agricultura
2020-01-01,Centro,5638.19,14.17,3.65,374.43,109.95,Industria
2020-08-01,Occidente,5204.8,8.05,3.28,240.91,98.32,Agricultura
2021-12-01,Centro,4547.31,8.47,0.0,310.77,108.5,Agricultura
2021-11-01,Norte,5644.31,5.84,3.31,214.65,95.36,Industria
2020-08-01,Occidente,5192.0,13.47,3.88,186.17,94.34,Agricultura
2024-02-01,Norte,8157.77,6.94,4.47,290.68,93.23,Agricultura
2023-10-01,Occidente,4869.2,7.3,2.19,43.06,90.45,Agricultura
2020-04-01,Oriente,5207.14,14.96,0.98,176.07,122.17,Industria
2023-06-01,Norte,3517.6,11.9,1.35,213.11,113.27,Servicios
2024-09-01,Centro,7051.25,14.48,3.77,130.62,98.51,Industria
2021-01-01,Occidente,4727.57,9.18,0.89,288.11,108.11,Agricultura
2022-02-01,Norte,5619.08,12.43,1.17,162.45,92.54,Industria
2021-07-01,Centro,5294.08,12.68,2.19,297.14,80.57,Servicios
2022-09-01,Centro,3812.45,4.33,1.6,257.89,115.23,Industria
2021-10-01,Norte,5187.46,14.21,2.17,162.49,123.53,Agricultura
2020-11-01,Occidente,4211.95,8.08,2.81,265.69,94.85,Industria
2021-01-01,Oriente,6142.21,8.93,4.11,126.53,114.34,Agricultura
2020-01-01,Centro,6183.55,10.2,-0.03,83.53,109.44,Agricultura
2024-05-01,Oriente,4700.93,11.57,4.92,267.93,89.35,Servicios
2023-12-01,Centro,2885.31,13.49,4.13,157.61,100.95,Agricultura
2021-11-01,Sur,4724.16,8.05,1.49,148.59,113.46,Servicios
2023-07-01,Centro,6256.2,6.77,0.95,318.77,107.45,Agricultura
2024-12-01,Norte,5635.1,7.62,2.2,113.31,99.55,Servicios
2021-12-01,Oriente,5487.22,14.38,3.16,276.73,101.27,Servicios
2020-11-01,Sur,5685.62,10.6,4.86,173.16,101.22,Industria
2023-01-01,Occidente,5484.59,12.75,2.5,226.75,103.98,Agricultura
2021-02-01,Occidente,4351.0,7.12,2.84,91.86,105.04,Agricultura
2024-06-01,Occidente,5516.4,5.41,0.59,75.49,92.7,Servicios
2021-08-01,Centro,5943.6,9.37,4.65,145.4,79.76,Industria
2020-04-01,Norte,6420.18,13.92,4.49,259.21,89.4,Agricultura
2023-08-01,Centro,5719.6,4.27,1.3,243.52,88.88,Agricultura
2020-01-01,Sur,4656.24,13.2,0.49,212.15,128.04,Industria
2021-07-01,Sur,4245.7,8.72,1.65,184.95,90.05,Industria
2024-08-01,Norte,5207.86,8.55,1.54,213.26,104.44,Agricultura
2020-09-01,Centro,5135.43,6.94,1.64,247.14,119.08,Agricultura
2020-08-01,Occidente,5277.98,6.05,2.06,115.25,115.87,Agricultura
2020-04-01,Oriente,5081.84,9.09,0.68,246.33,95.0,Servicios
2024-06-01,Oriente,4724.1,6.06,3.64,77.56,67.65,Agricultura
2022-04-01,Norte,4628.74,7.97,4.11,373.8,106.43,Industria
2021-02-01,Centro,5338.76,4.27,1.26,187.16,95.47,Servicios
2023-04-01,Oriente,5530.87,7.0,0.82,87.68,130.68,Agricultura
2020-08-01,Occidente,5530.34,11.42,0.23,230.45,98.25,Industria
2020-07-01,Centro,5214.17,5.65,-0.46,102.34,102.4,Agricultura
2024-08-01,Centro,4576.17,7.1,2.63,123.44,108.47,Industria
2022-03-01,Oriente,5684.49,6.89,0.47,177.7,104.23,Servicios
2021-11-01,Sur,4847.15,8.84,3.24,243.36,74.27,Industria
2021-06-01,Centro,5825.92,10.09,3.38,91.23,98.14,Agricultura
2024-01-01,Sur,3881.48,8.76,0.19,264.29,84.93,Agricultura
2020-08-01,Oriente,5126.82,4.25,-0.69,163.37,102.65,Industria
2021-06-01,Centro,5022.35,9.11,4.71,101.33,85.17,Industria
2024-03-01,Occidente,7240.93,7.92,4.68,341.52,127.63,Agricultura
2024-09-01,Centro,4854.65,8.87,-0.31,234.74,97.01,Agricultura
2023-09-01,Oriente,5184.83,13.75,3.38,223.76,81.84,Agricultura
2024-08-01,Oriente,4061.53,13.45,1.42,145.36,82.56,Industria
2020-12-01,Oriente,4642.58,8.21,4.23,246.04,97.91,Servicios
2021-04-01,Sur,5256.78,8.32,-0.97,177.15,110.01,Industria
2024-04-01,Occidente,3454.94,12.79,-0.2,253.37,122.39,Agricultura
2024-01-01,Oriente,4608.98,12.34,1.23,347.95,112.26,Agricultura
2020-08-01,Occidente,4086.54,8.62,4.89,262.56,96.65,Agricultura
2023-09-01,Oriente,4692.75,14.09,1.7,336.91,96.62,Industria
2020-08-01,Oriente,6666.66,6.51,0.2,352.45,93.33,Agricultura
2020-09-01,Norte,6601.07,7.11,1.89,289.18,99.71,Servicios
2023-04-01,Centro,5101.63,4.12,0.02,316.72,123.83,Industria
2022-04-01,Norte,4315.01,12.4,3.13,280.12,107.48,Agricultura
2023-11-01,Sur,3057.5,5.62,1.72,179.74,114.7,Agricultura
2023-10-01,Occidente,5305.15,6.11,2.49,314.81,62.19,Agricultura
2023-08-01,Centro,5148.81,5.32,1.5,29.94,88.98,Servicios
2023-03-01,Sur,4805.51,12.34,2.18,266.59,84.47,Servicios
2023-12-01,Norte,5881.06,14.36,2.18,156.35,116.08,Servicios
2020-07-01,Sur,5295.22,4.09,1.85,132.06,107.34,Servicios
2020-05-01,Oriente,3820.22,14.77,1.79,203.3,120.2,Industria
2024-09-01,Occidente,5774.02,13.79,3.71,199.25,106.05,Agricultura
2020-10-01,Sur,3174.34,6.46,1.66,327.83,99.09,Servicios
2020-09-01,Sur,4806.66,4.19,4.17,289.68,106.33,Agricultura
2020-07-01,Sur,3871.37,4.27,1.4,25.55,89.65,Industria
2024-01-01,Sur,4816.46,10.9,1.02,188.5,98.47,Industria
2021-11-01,Occidente,5037.55,5.47,3.12,245.64,94.49,Servicios
2020-09-01,Centro,4103.41,10.71,3.36,257.34,113.84,Agricultura
2022-04-01,Occidente,4479.37,10.64,1.33,405.45,123.14,Agricultura
2023-12-01,Occidente,4664.21,7.78,1.41,84.54,98.39,Servicios
2021-12-01,Centro,6605.68,14.34,0.76,337.56,93.94,Industria
2022-05-01,Occidente,7035.53,4.59,1.39,399.21,110.46,Servicios
2023-05-01,Norte,4652.48,11.44,1.05,321.64,102.33,Agricultura
2022-06-01,Oriente,3737.14,4.46,2.59,77.05,94.88,Industria
2024-09-01,Norte,6021.96,12.14,2.77,100.94,94.85,Industria
2024-11-01,Occidente,5758.98,11.54,-0.89,244.81,122.99,Industria
2023-10-01,Sur,5420.54,5.22,4.03,384.81,108.1,Servicios
2020-04-01,Oriente,6062.17,13.97,2.04,167.65,124.19,Agricultura
2020-07-01,Centro,5729.24,13.16,-0.27,191.68,120.66,Industria
2020-02-01,Centro,2808.02,9.6,4.67,57.78,109.08,Industria
2020-12-01,Centro,5064.41,5.98,3.34,257.05,114.92,Industria
2021-04-01,Occidente,6220.55,13.47,3.93,401.36,77.15,Servicios
2020-05-01,Oriente,4468.59,13.57,1.59,138.9,111.95,Servicios
2024-03-01,Oriente,4998.38,5.1,3.53,182.28,93.56,Industria
2023-08-01,Norte,3295.21,4.96,0.72,148.4,106.25,Industria
2021-02-01,Norte,5658.63,11.48,3.87,223.22,95.57,Agricultura
2024-11-01,Sur,4537.14,13.84,3.29,339.78,117.87,Industria
2024-06-01,Sur,4458.53,12.63,3.07,189.8,114.08,Industria
2024-11-01,Occidente,4936.12,7.7,0.77,227.26,105.13,Servicios
2023-08-01,Sur,3901.32,6.37,2.94,204.46,116.57,Servicios
2021-05-01,Centro,4622.47,14.45,3.83,325.76,92.0,Industria
2021-08-01,Sur,3973.37,4.37,1.31,154.19,96.76,Industria
2020-03-01,Sur,5333.97,6.27,4.82,182.88,99.01,Industria
2023-03-01,Occidente,3290.77,4.72,-0.7,239.17,98.66,Agricultura
2024-05-01,Centro,6610.29,7.77,1.51,261.81,105.2,Agricultura
2021-03-01,Centro,3991.57,10.75,2.74,47.03,62.69,Agricultura
2020-06-01,Occidente,4541.78,14.85,3.93,366.42,92.86,Agricultura
